,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6090,me,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,45.314996,1.2704843,1535.2234,state,fb-survey
6091,mi,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,41.6268281,0.5475072,8106.0051,state,fb-survey
6092,mn,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,41.55968,0.8341646,3490.4486,state,fb-survey
6093,mo,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,57.6380456,0.7589125,4239.3749,state,fb-survey
6094,ms,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,71.6218252,0.940253,2299.0073,state,fb-survey
6095,mt,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,32.7275254,1.4055404,1114.4585,state,fb-survey
6096,nc,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,67.2378755,0.5481274,7332.0097,state,fb-survey
6097,nd,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,24.0391567,1.8449324,536.4733,state,fb-survey
6098,ne,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,40.3336351,1.2295586,1591.8365,state,fb-survey
6099,nh,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,42.2442727,1.3504846,1337.7766,state,fb-survey
6100,nj,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,62.6992934,0.7310571,4375.9984,state,fb-survey
6101,nm,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,78.3253763,0.9211632,2000.695,state,fb-survey
6102,nv,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,82.5191263,0.9237366,1690.5243,state,fb-survey
6103,ny,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,61.0662932,0.4915732,9838.9998,state,fb-survey
6104,oh,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,42.1352733,0.5436623,8248.9986,state,fb-survey
6105,ok,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,52.5263932,0.8555409,3406.8125,state,fb-survey
6106,or,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,79.2613797,0.646119,3937.4623,state,fb-survey
6107,pa,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,46.0818913,0.5357643,8656.0043,state,fb-survey
6108,ri,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,49.8117688,1.8330901,743.9885,state,fb-survey
6109,sc,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,58.4897511,0.7221225,4656.0038,state,fb-survey
6110,sd,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,31.7531,1.6761306,771.3533,state,fb-survey
6111,tn,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,56.1299596,0.6791334,5338.9104,state,fb-survey
6112,tx,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,67.1161317,0.3707862,16053.2374,state,fb-survey
6113,ut,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,41.4924794,1.0786471,2086.5189,state,fb-survey
6114,va,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,63.5840588,0.6140088,6141.7285,state,fb-survey
6115,vt,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,49.1108394,2.0324666,605.0006,state,fb-survey
6116,wa,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,73.5619466,0.5603922,6192.9639,state,fb-survey
6117,wi,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,38.6096567,0.7321312,4421.9944,state,fb-survey
6118,wv,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,43.4190384,1.1594868,1827.3381,state,fb-survey
6119,wy,smoothed_wwearing_mask_7d,2021-08-28,2021-09-02,5,31.0321132,2.0076202,531.0008,state,fb-survey
6120,ak,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,57.7941486,2.0013342,609.0,state,fb-survey
6121,al,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,64.1291419,0.7846717,3736.1236,state,fb-survey
6122,ar,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,61.8475613,0.9775168,2469.4285,state,fb-survey
6123,az,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,61.0327647,0.7377947,4369.0956,state,fb-survey
6124,ca,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,79.3994468,0.3027222,17848.7521,state,fb-survey
6125,co,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,45.1167171,0.805449,3816.8184,state,fb-survey
6126,ct,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,66.8199707,0.897731,2751.0,state,fb-survey
6127,dc,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,78.2726074,2.4216407,290.0,state,fb-survey
6128,de,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,56.4012102,1.676392,875.0073,state,fb-survey
6129,fl,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,68.0671265,0.3676586,16079.9997,state,fb-survey
6130,ga,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,68.1638943,0.5860705,6317.9261,state,fb-survey
6131,hi,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,90.4175724,0.9049433,1058.0,state,fb-survey
6132,ia,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,38.9322409,0.8989193,2942.2527,state,fb-survey
6133,id,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,38.7537931,1.2182824,1599.1805,state,fb-survey
6134,il,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,61.8216341,0.527944,8468.0247,state,fb-survey
6135,in,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,47.135674,0.7158203,4863.002,state,fb-survey
6136,ks,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,48.2358252,0.9974013,2509.9159,state,fb-survey
6137,ky,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,57.3603097,0.8094311,3733.0672,state,fb-survey
6138,la,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,78.7223332,0.7181997,3247.3682,state,fb-survey
6139,ma,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,54.2718101,0.8507359,3429.01,state,fb-survey
6140,md,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,71.4703967,0.8296962,2961.991,state,fb-survey
6141,me,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,46.084428,1.2635669,1556.2234,state,fb-survey
6142,mi,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,42.1157108,0.54976,8066.0056,state,fb-survey
6143,mn,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,42.6746039,0.8398985,3467.8711,state,fb-survey
6144,mo,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,58.183847,0.7606335,4205.2864,state,fb-survey
6145,ms,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,72.4086535,0.9482998,2221.6316,state,fb-survey
6146,mt,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,32.4627875,1.4129308,1098.2145,state,fb-survey
6147,nc,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,67.9939444,0.5424777,7395.0087,state,fb-survey
6148,nd,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,23.3226149,1.8270779,535.7108,state,fb-survey
6149,ne,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,42.2532883,1.244716,1574.8791,state,fb-survey
6150,nh,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,42.2655697,1.3633752,1312.7766,state,fb-survey
6151,nj,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,63.0093794,0.7307291,4364.9982,state,fb-survey
6152,nm,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,80.0907732,0.9062123,1941.6769,state,fb-survey
6153,nv,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,83.1543275,0.9127485,1681.3995,state,fb-survey
6154,ny,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,61.1218764,0.4929258,9780.0001,state,fb-survey
6155,oh,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,42.6277744,0.5428882,8298.0013,state,fb-survey
6156,ok,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,52.1910007,0.8537955,3422.9261,state,fb-survey
6157,or,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,79.7565017,0.6377522,3969.6087,state,fb-survey
6158,pa,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,46.4768133,0.5357098,8668.0048,state,fb-survey
6159,ri,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,49.6752522,1.8518255,728.99,state,fb-survey
6160,sc,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,59.4569126,0.7194594,4657.0036,state,fb-survey
6161,sd,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,31.9901867,1.6596926,789.8289,state,fb-survey
6162,tn,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,56.2681072,0.6732459,5428.9157,state,fb-survey
6163,tx,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,67.2012046,0.3723663,15896.236,state,fb-survey
6164,ut,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,41.3114379,1.0738329,2102.5697,state,fb-survey
6165,va,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,64.100285,0.6098093,6188.1796,state,fb-survey
6166,vt,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,50.6563547,2.0479023,596.0006,state,fb-survey
6167,wa,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,75.2418065,0.5500992,6155.9647,state,fb-survey
6168,wi,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,38.7022774,0.7303118,4447.9942,state,fb-survey
6169,wv,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,44.915233,1.158553,1843.2888,state,fb-survey
6170,wy,smoothed_wwearing_mask_7d,2021-08-29,2021-09-03,5,33.7678807,2.0699303,521.9886,state,fb-survey
6171,ak,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,58.3845079,2.0190785,596.0,state,fb-survey
6172,al,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,63.9938874,0.7866902,3723.122,state,fb-survey
6173,ar,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,63.3933887,0.9721242,2455.6135,state,fb-survey
6174,az,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,59.8709196,0.7449138,4329.7524,state,fb-survey
6175,ca,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,79.4102944,0.3040295,17688.6859,state,fb-survey
6176,co,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,46.0734047,0.8059744,3824.8185,state,fb-survey
6177,ct,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,67.672804,0.8973178,2717.0,state,fb-survey
6178,dc,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,78.6123888,2.3713248,299.0,state,fb-survey
6179,de,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,56.3987281,1.6622228,890.0,state,fb-survey
6180,fl,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,68.6088002,0.3675666,15941.0002,state,fb-survey
6181,ga,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,68.2559904,0.5865931,6296.9275,state,fb-survey
6182,hi,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,90.685112,0.893118,1059.0,state,fb-survey
6183,ia,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,38.4556696,0.9086724,2866.3798,state,fb-survey
6184,id,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,39.8338999,1.2125075,1630.1811,state,fb-survey
6185,il,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,62.5829083,0.5243164,8518.0236,state,fb-survey
6186,in,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,48.039152,0.7150506,4882.003,state,fb-survey
6187,ks,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,49.2363633,0.9998885,2499.9743,state,fb-survey
6188,ky,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,58.5193542,0.809345,3705.7634,state,fb-survey
6189,la,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,78.4632483,0.7535176,2976.1831,state,fb-survey
6190,ma,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,55.5838764,0.8512518,3407.01,state,fb-survey
6191,md,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,72.0964157,0.8209463,2984.9985,state,fb-survey
6192,me,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,47.4497997,1.2770286,1529.0,state,fb-survey
6193,mi,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,42.3414255,0.5508734,8044.9957,state,fb-survey
6194,mn,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,42.4570385,0.8373677,3484.2511,state,fb-survey
6195,mo,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,58.5182933,0.762759,4172.2811,state,fb-survey
6196,ms,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,72.2409467,0.9625338,2164.4926,state,fb-survey
6197,mt,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,32.9627173,1.428853,1082.3415,state,fb-survey
6198,nc,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,68.9664347,0.5363496,7440.0092,state,fb-survey
6199,nd,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,25.2289743,1.8732823,537.5594,state,fb-survey
6200,ne,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,42.4743673,1.2548014,1551.8093,state,fb-survey
6201,nh,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,42.6812912,1.3760548,1292.0,state,fb-survey
6202,nj,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,62.9567379,0.7295241,4381.9983,state,fb-survey
6203,nm,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,80.5491311,0.91289,1880.0222,state,fb-survey
6204,nv,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,81.9069641,0.9418839,1670.4657,state,fb-survey
6205,ny,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,61.3475659,0.4920726,9793.0006,state,fb-survey
6206,oh,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,42.6529323,0.5414956,8342.0022,state,fb-survey
6207,ok,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,52.2857204,0.8512468,3442.8692,state,fb-survey
6208,or,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,80.3357205,0.6327561,3945.6089,state,fb-survey
6209,pa,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,47.1016121,0.5392298,8569.0046,state,fb-survey
6210,ri,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,49.5711436,1.8454784,733.99,state,fb-survey
6211,sc,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,59.873555,0.7199591,4635.0039,state,fb-survey
6212,sd,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,32.2566769,1.6765357,777.4286,state,fb-survey
6213,tn,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,56.6038666,0.666465,5530.22,state,fb-survey
6214,tx,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,67.2882514,0.3722649,15883.2326,state,fb-survey
6215,ut,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,41.8828513,1.0691124,2129.5793,state,fb-survey
6216,va,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,64.5343071,0.6114867,6121.037,state,fb-survey
6217,vt,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,52.4664872,2.0370576,601.0011,state,fb-survey
6218,wa,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,77.0925339,0.5363922,6137.9647,state,fb-survey
6219,wi,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,38.9391878,0.729978,4462.0034,state,fb-survey
6220,wv,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,45.4892823,1.150282,1874.0551,state,fb-survey
6221,wy,smoothed_wwearing_mask_7d,2021-08-30,2021-09-04,5,35.5691986,2.037628,551.973,state,fb-survey
6222,ak,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,55.7524897,2.0259994,601.0,state,fb-survey
6223,al,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,64.4722365,0.7909758,3661.1223,state,fb-survey
6224,ar,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,64.3712587,0.959963,2488.7625,state,fb-survey
6225,az,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,59.3718886,0.7457257,4337.5979,state,fb-survey
6226,ca,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,79.6283452,0.3039837,17554.6992,state,fb-survey
6227,co,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,45.7030136,0.8061096,3818.8482,state,fb-survey
6228,ct,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,68.5198445,0.8910084,2717.0,state,fb-survey
6229,dc,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,80.2216077,2.2660106,309.0,state,fb-survey
6230,de,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,55.6299679,1.6728807,882.0,state,fb-survey
6231,fl,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,69.125624,0.3663586,15901.0006,state,fb-survey
6232,ga,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,67.9643909,0.587881,6299.9268,state,fb-survey
6233,hi,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,90.8798403,0.8834312,1062.0,state,fb-survey
6234,ia,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,38.3301832,0.9043176,2890.4908,state,fb-survey
6235,id,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,39.9591263,1.21651,1621.1813,state,fb-survey
6236,il,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,63.0716559,0.5219619,8549.0231,state,fb-survey
6237,in,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,48.9907781,0.7205655,4813.0033,state,fb-survey
6238,ks,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,50.2098741,0.9913166,2543.9442,state,fb-survey
6239,ky,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,58.8992128,0.8020887,3762.8318,state,fb-survey
6240,la,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,78.2764165,0.7889079,2732.183,state,fb-survey
6241,ma,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,56.5624565,0.8449944,3441.0095,state,fb-survey
6242,md,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,71.8759364,0.8197699,3007.9985,state,fb-survey
6243,me,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,47.3135401,1.2895596,1499.0,state,fb-survey
6244,mi,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,42.9745031,0.5526774,8022.995,state,fb-survey
6245,mn,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,42.8447749,0.8407686,3464.1831,state,fb-survey
6246,mo,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,58.8623523,0.7668111,4118.1318,state,fb-survey
6247,ms,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,71.3780363,0.9774531,2138.3172,state,fb-survey
6248,mt,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,33.6155973,1.4345533,1084.3601,state,fb-survey
6249,nc,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,69.4477804,0.5333829,7458.0087,state,fb-survey
6250,nd,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,25.5727297,1.833977,565.8762,state,fb-survey
6251,ne,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,41.6179287,1.2598137,1530.9018,state,fb-survey
6252,nh,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,43.8402011,1.3841956,1285.0,state,fb-survey
6253,nj,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,63.3532364,0.7288893,4369.9983,state,fb-survey
6254,nm,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,81.2907962,0.8961225,1893.9211,state,fb-survey
6255,nv,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,80.7623295,0.964703,1669.4525,state,fb-survey
6256,ny,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,61.8756697,0.4924354,9728.001,state,fb-survey
6257,oh,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,42.2819044,0.5385894,8413.002,state,fb-survey
6258,ok,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,53.3322532,0.8493801,3449.869,state,fb-survey
6259,or,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,81.2159711,0.6193818,3976.6133,state,fb-survey
6260,pa,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,47.5637309,0.5412999,8512.0051,state,fb-survey
6261,ri,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,51.3149534,1.8461653,732.9905,state,fb-survey
6262,sc,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,60.4668657,0.7166812,4654.0037,state,fb-survey
6263,sd,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,34.5544876,1.7016393,780.9969,state,fb-survey
6264,tn,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,56.929786,0.6681093,5493.1511,state,fb-survey
6265,tx,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,67.5860427,0.3723127,15804.2344,state,fb-survey
6266,ut,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,41.6416794,1.0669317,2134.8031,state,fb-survey
6267,va,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,64.1858758,0.6147819,6082.0741,state,fb-survey
6268,vt,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,51.85252,2.0449569,597.0011,state,fb-survey
6269,wa,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,78.3619001,0.5263229,6120.9603,state,fb-survey
6270,wi,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,39.9848604,0.7378316,4408.0035,state,fb-survey
6271,wv,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,46.2981087,1.1484561,1885.0549,state,fb-survey
6272,wy,smoothed_wwearing_mask_7d,2021-08-31,2021-09-05,5,35.6612641,2.0651828,537.9628,state,fb-survey
6273,ak,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,55.872553,2.000614,616.0,state,fb-survey
6274,al,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,64.722213,0.7886373,3671.1321,state,fb-survey
6275,ar,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,63.8413996,0.9673944,2466.6461,state,fb-survey
6276,az,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,59.5068168,0.7471525,4316.4835,state,fb-survey
6277,ca,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,79.7972732,0.3054523,17278.7106,state,fb-survey
6278,co,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,46.7666201,0.8089999,3803.8471,state,fb-survey
6279,ct,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,69.3635723,0.8843822,2717.0,state,fb-survey
6280,dc,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,80.6920355,2.2527572,307.0,state,fb-survey
6281,de,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,54.1281714,1.6572976,904.0,state,fb-survey
6282,fl,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,69.6825671,0.3659515,15775.0008,state,fb-survey
6283,ga,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,68.2526767,0.5847554,6336.9211,state,fb-survey
6284,hi,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,91.950184,0.8400043,1049.0,state,fb-survey
6285,ia,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,38.3190518,0.9099848,2854.2863,state,fb-survey
6286,id,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,40.2474545,1.2317088,1585.1807,state,fb-survey
6287,il,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,64.2453758,0.5206456,8474.0231,state,fb-survey
6288,in,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,49.4523391,0.720744,4812.003,state,fb-survey
6289,ks,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,51.8024063,0.9936207,2528.914,state,fb-survey
6290,ky,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,58.410678,0.8011493,3784.8365,state,fb-survey
6291,la,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,77.1627306,0.8350709,2526.9989,state,fb-survey
6292,ma,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,57.2219459,0.842695,3447.012,state,fb-survey
6293,md,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,71.9631379,0.8203592,2997.9984,state,fb-survey
6294,me,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,47.431673,1.2901506,1498.0,state,fb-survey
6295,mi,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,43.6244054,0.5536241,8023.9947,state,fb-survey
6296,mn,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,44.3960189,0.8471071,3440.1176,state,fb-survey
6297,mo,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,58.5218587,0.7699588,4094.515,state,fb-survey
6298,ms,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,71.5078897,0.983622,2105.8241,state,fb-survey
6299,mt,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,33.813639,1.4411154,1077.6132,state,fb-survey
6300,nc,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,69.4720076,0.5347003,7418.0083,state,fb-survey
6301,nd,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,27.4968193,1.8433811,586.6908,state,fb-survey
6302,ne,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,42.123766,1.2728043,1504.8881,state,fb-survey
6303,nh,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,44.9527825,1.3936742,1274.0,state,fb-survey
6304,nj,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,63.869617,0.7271787,4363.9982,state,fb-survey
6305,nm,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,82.160208,0.8796954,1894.0293,state,fb-survey
6306,nv,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,80.597525,0.9692933,1664.4409,state,fb-survey
6307,ny,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,61.9306689,0.4925266,9719.0009,state,fb-survey
6308,oh,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,42.4493629,0.5400926,8375.0023,state,fb-survey
6309,ok,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,53.0430906,0.8532583,3421.1122,state,fb-survey
6310,or,smoothed_wwearing_mask_7d,2021-09-01,2021-09-06,5,81.5501883,0.616272,3961.6127,state,fb-survey
